0,345497.43,338029.49,167931.92,,0.680419901,0.797284956,0.884099524,,,0.42031698,0.586783426,0.615671797,,100,1,0.000555506,0.002207063,0.000568409
1,348416.04,338954.78,168983.54,,0.000377978,0.071114142,0.096702434,,,0.423867632,0.588389631,0.619527245,,95,1,0.08919539,0.078711765,0.046966396
2,349948.35,340408.34,169126.27,,0.001501729,0.062755706,0.090173899,,,0.425731773,0.590912858,0.620050522,,90,1,0.109379579,0.10199519,0.070861842
3,351894.08,342286.81,169529.85,,0.000386757,0.037445601,0.06264892,,,0.428098863,0.594173683,0.621530126,,,,,,
4,355836.4,343605.83,170740.6,,,,,,,0.432894916,0.596463362,0.625968976,,100,1,0.000555506,,
5,357634.51,345062.67,171360.74,,1,1,1,,,0.435082417,0.598992282,0.628242533,,100,2,0.002207063,,
6,361120.75,346762.34,172118.69,,0.000555506,0.08919539,0.109379579,,,0.439323624,0.601942729,0.631021328,,100,4,0.000568409,,
7,363007.42,348010.82,173463.97,,0.002207063,0.078711765,0.10199519,,,0.441618863,0.604109959,0.635953392,,95,1,0.08919539,,
8,366270.54,349851.55,174021.77,,0.000568409,0.046966396,0.070861842,,,0.445588632,0.607305271,0.637998398,,95,2,0.078711765,,
9,369609.13,351465.89,174546.75,,,,,,,0.449650213,0.610107595,0.639923079,,95,4,0.046966396,,
10,370836.29,353327.95,175386.73,,1,0.000555506,0.002207063,0.000568409,,0.451143122,0.613339934,0.643002612,,90,1,0.109379579,,
11,373889.41,354592.84,176251.32,,1,0.08919539,0.078711765,0.046966396,,0.454857414,0.615535649,0.646172371,,90,2,0.10199519,,
12,377725.11,357880.6,177189.73,,1,0.109379579,0.10199519,0.070861842,,0.459523758,0.621242852,0.649612769,,90,4,0.070861842,,
13,380125.28,358216.92,177804.95,,,,,,,0.462443699,0.621826668,0.651868288,,,,,,
14,382110.39,359718.05,178164.24,,,,,,,0.464858697,0.624432471,0.653185516,,,,,,
15,385731.15,361711.36,179230.64,,,,,,,0.469263554,0.627892646,0.65709515,,,,,,
16,389179.7,362702.27,179872.1,,,,,,,0.473458908,0.629612761,0.65944687,,,,,,
17,392035.95,365589.7,180877.78,,,,,,,0.476933696,0.634625034,0.663133893,,,,,,
18,394851.19,366833.26,180876.14,,,,,,,0.480358594,0.636783723,0.663127881,,,,,,
19,397003.64,367537.08,181847.37,,,,,,,0.48297717,0.63800548,0.666688603,,,,,,
20,399326.71,370017.64,182610.24,,,,,,,0.485803314,0.642311469,0.669485436,,,,,,
21,400601.45,371312.06,183291.08,,,,,,,0.487354107,0.644558446,0.671981531,,,,,,
22,402852.33,372053.6,183730.76,,,,,,,0.490092429,0.645845681,0.673593485,,,,,,
23,406707.7,373630.2,184437.85,,,,,,,0.494782702,0.648582491,0.676185817,,,,,,
24,407944.7,375372.5,185113.77,,,,,,,0.496287582,0.65160694,0.678663874,,,,,,
25,410863.31,376630.83,185735.55,,,,,,,0.499838235,0.653791268,0.680943443,,,,,,
26,413342.23,378428.92,186262.17,,,,,,,0.50285398,0.656912562,0.682874137,,,,,,
27,417089.33,380356.6,186790.44,,,,,,,0.507412537,0.66025881,0.68481088,,,,,,
28,418805.37,381022.68,187822.37,,,,,,,0.509500195,0.661415054,0.68859414,,,,,,
