半金比率,ドーピング濃度,予測_抵抗減少量
93,4.5000000000000036,0.05128194
94,4.5000000000000036,0.05128194
95,4.5000000000000036,0.05128194
96,4.5000000000000036,0.05128194
97,4.5000000000000036,0.05128194
98,4.5000000000000036,0.0233146252
99,4.5000000000000036,0.0233146252
100,4.5000000000000036,0.0233146252
80,4.600000000000003,0.09316350400000001
81,4.600000000000003,0.09316350400000001
82,4.600000000000003,0.09316350400000001
83,4.600000000000003,0.09316350400000001
84,4.600000000000003,0.09316350400000001
85,4.600000000000003,0.09316350400000001
86,4.600000000000003,0.09316350400000001
87,4.600000000000003,0.09316350400000001
88,4.600000000000003,0.09316350400000001
89,4.600000000000003,0.09316350400000001
90,4.600000000000003,0.09316350400000001
91,4.600000000000003,0.09316350400000001
92,4.600000000000003,0.09316350400000001
93,4.600000000000003,0.05128194
94,4.600000000000003,0.05128194
95,4.600000000000003,0.05128194
96,4.600000000000003,0.05128194
97,4.600000000000003,0.05128194
98,4.600000000000003,0.0233146252
99,4.600000000000003,0.0233146252
100,4.600000000000003,0.0233146252
80,4.700000000000003,0.09316350400000001
81,4.700000000000003,0.09316350400000001
82,4.700000000000003,0.09316350400000001
83,4.700000000000003,0.09316350400000001
84,4.700000000000003,0.09316350400000001
85,4.700000000000003,0.09316350400000001
86,4.700000000000003,0.09316350400000001
87,4.700000000000003,0.09316350400000001
88,4.700000000000003,0.09316350400000001
89,4.700000000000003,0.09316350400000001
90,4.700000000000003,0.09316350400000001
91,4.700000000000003,0.09316350400000001
92,4.700000000000003,0.09316350400000001
93,4.700000000000003,0.05128194
94,4.700000000000003,0.05128194
95,4.700000000000003,0.05128194
96,4.700000000000003,0.05128194
97,4.700000000000003,0.05128194
98,4.700000000000003,0.0233146252
99,4.700000000000003,0.0233146252
100,4.700000000000003,0.0233146252
80,4.800000000000003,0.09316350400000001
81,4.800000000000003,0.09316350400000001
82,4.800000000000003,0.09316350400000001
83,4.800000000000003,0.09316350400000001
84,4.800000000000003,0.09316350400000001
85,4.800000000000003,0.09316350400000001
86,4.800000000000003,0.09316350400000001
87,4.800000000000003,0.09316350400000001
88,4.800000000000003,0.09316350400000001
89,4.800000000000003,0.09316350400000001
90,4.800000000000003,0.09316350400000001
91,4.800000000000003,0.09316350400000001
92,4.800000000000003,0.09316350400000001
93,4.800000000000003,0.05128194
94,4.800000000000003,0.05128194
95,4.800000000000003,0.05128194
96,4.800000000000003,0.05128194
97,4.800000000000003,0.05128194
98,4.800000000000003,0.0233146252
99,4.800000000000003,0.0233146252
100,4.800000000000003,0.0233146252
80,4.900000000000004,0.09316350400000001
81,4.900000000000004,0.09316350400000001
82,4.900000000000004,0.09316350400000001
83,4.900000000000004,0.09316350400000001
84,4.900000000000004,0.09316350400000001
85,4.900000000000004,0.09316350400000001
86,4.900000000000004,0.09316350400000001
87,4.900000000000004,0.09316350400000001
88,4.900000000000004,0.09316350400000001
89,4.900000000000004,0.09316350400000001
90,4.900000000000004,0.09316350400000001
91,4.900000000000004,0.09316350400000001
92,4.900000000000004,0.09316350400000001
93,4.900000000000004,0.05128194
94,4.900000000000004,0.05128194
95,4.900000000000004,0.05128194
96,4.900000000000004,0.05128194
97,4.900000000000004,0.05128194
98,4.900000000000004,0.0233146252
99,4.900000000000004,0.0233146252
100,4.900000000000004,0.0233146252
80,5.0000000000000036,0.09316350400000001
81,5.0000000000000036,0.09316350400000001
82,5.0000000000000036,0.09316350400000001
83,5.0000000000000036,0.09316350400000001
84,5.0000000000000036,0.09316350400000001
85,5.0000000000000036,0.09316350400000001
86,5.0000000000000036,0.09316350400000001
87,5.0000000000000036,0.09316350400000001
88,5.0000000000000036,0.09316350400000001
89,5.0000000000000036,0.09316350400000001
90,5.0000000000000036,0.09316350400000001
91,5.0000000000000036,0.09316350400000001
92,5.0000000000000036,0.09316350400000001
93,5.0000000000000036,0.05128194
94,5.0000000000000036,0.05128194
95,5.0000000000000036,0.05128194
96,5.0000000000000036,0.05128194
97,5.0000000000000036,0.05128194
98,5.0000000000000036,0.0233146252
99,5.0000000000000036,0.0233146252
100,5.0000000000000036,0.0233146252
