半金比率,ドーピング濃度,予測_抵抗減少量
81,1.8000000000000007,0.1688469603671429
82,1.8000000000000007,0.1688469603671429
83,1.8000000000000007,0.1688469603671429
84,1.8000000000000007,0.1688469603671429
85,1.8000000000000007,0.1688469603671429
86,1.8000000000000007,0.1688469603671429
87,1.8000000000000007,0.1688469603671429
88,1.8000000000000007,0.1688469603671429
89,1.8000000000000007,0.1688469603671429
90,1.8000000000000007,0.1688469603671429
91,1.8000000000000007,0.1688469603671429
92,1.8000000000000007,0.1688469603671429
93,1.8000000000000007,0.07575942341203178
94,1.8000000000000007,0.07575942341203178
95,1.8000000000000007,0.07575942341203178
96,1.8000000000000007,0.07575942341203178
97,1.8000000000000007,0.07575942341203178
98,1.8000000000000007,0.04878028547786724
99,1.8000000000000007,0.04878028547786724
100,1.8000000000000007,0.04878028547786724
80,1.9000000000000008,0.1688469603671429
81,1.9000000000000008,0.1688469603671429
82,1.9000000000000008,0.1688469603671429
83,1.9000000000000008,0.1688469603671429
84,1.9000000000000008,0.1688469603671429
85,1.9000000000000008,0.1688469603671429
86,1.9000000000000008,0.1688469603671429
87,1.9000000000000008,0.1688469603671429
88,1.9000000000000008,0.1688469603671429
89,1.9000000000000008,0.1688469603671429
90,1.9000000000000008,0.1688469603671429
91,1.9000000000000008,0.1688469603671429
92,1.9000000000000008,0.1688469603671429
93,1.9000000000000008,0.07575942341203178
94,1.9000000000000008,0.07575942341203178
95,1.9000000000000008,0.07575942341203178
96,1.9000000000000008,0.07575942341203178
97,1.9000000000000008,0.07575942341203178
98,1.9000000000000008,0.04878028547786724
99,1.9000000000000008,0.04878028547786724
100,1.9000000000000008,0.04878028547786724
80,2.000000000000001,0.1688469603671429
81,2.000000000000001,0.1688469603671429
82,2.000000000000001,0.1688469603671429
83,2.000000000000001,0.1688469603671429
84,2.000000000000001,0.1688469603671429
85,2.000000000000001,0.1688469603671429
86,2.000000000000001,0.1688469603671429
87,2.000000000000001,0.1688469603671429
88,2.000000000000001,0.1688469603671429
89,2.000000000000001,0.1688469603671429
90,2.000000000000001,0.1688469603671429
91,2.000000000000001,0.1688469603671429
92,2.000000000000001,0.1688469603671429
93,2.000000000000001,0.07575942341203178
94,2.000000000000001,0.07575942341203178
95,2.000000000000001,0.07575942341203178
96,2.000000000000001,0.07575942341203178
97,2.000000000000001,0.07575942341203178
98,2.000000000000001,0.04878028547786724
99,2.000000000000001,0.04878028547786724
100,2.000000000000001,0.04878028547786724
80,2.100000000000001,0.1688469603671429
81,2.100000000000001,0.1688469603671429
82,2.100000000000001,0.1688469603671429
83,2.100000000000001,0.1688469603671429
84,2.100000000000001,0.1688469603671429
85,2.100000000000001,0.1688469603671429
86,2.100000000000001,0.1688469603671429
87,2.100000000000001,0.1688469603671429
88,2.100000000000001,0.1688469603671429
89,2.100000000000001,0.1688469603671429
90,2.100000000000001,0.1688469603671429
91,2.100000000000001,0.1688469603671429
92,2.100000000000001,0.1688469603671429
93,2.100000000000001,0.07575942341203178
94,2.100000000000001,0.07575942341203178
95,2.100000000000001,0.07575942341203178
96,2.100000000000001,0.07575942341203178
97,2.100000000000001,0.07575942341203178
98,2.100000000000001,0.04878028547786724
99,2.100000000000001,0.04878028547786724
100,2.100000000000001,0.04878028547786724
80,2.200000000000001,0.1688469603671429
81,2.200000000000001,0.1688469603671429
82,2.200000000000001,0.1688469603671429
83,2.200000000000001,0.1688469603671429
84,2.200000000000001,0.1688469603671429
85,2.200000000000001,0.1688469603671429
86,2.200000000000001,0.1688469603671429
87,2.200000000000001,0.1688469603671429
88,2.200000000000001,0.1688469603671429
89,2.200000000000001,0.1688469603671429
90,2.200000000000001,0.1688469603671429
91,2.200000000000001,0.1688469603671429
92,2.200000000000001,0.1688469603671429
93,2.200000000000001,0.07575942341203178
94,2.200000000000001,0.07575942341203178
95,2.200000000000001,0.07575942341203178
96,2.200000000000001,0.07575942341203178
97,2.200000000000001,0.07575942341203178
98,2.200000000000001,0.04878028547786724
99,2.200000000000001,0.04878028547786724
100,2.200000000000001,0.04878028547786724
80,2.300000000000001,0.1688469603671429
81,2.300000000000001,0.1688469603671429
82,2.300000000000001,0.1688469603671429
83,2.300000000000001,0.1688469603671429
84,2.300000000000001,0.1688469603671429
85,2.300000000000001,0.1688469603671429
86,2.300000000000001,0.1688469603671429
87,2.300000000000001,0.1688469603671429
88,2.300000000000001,0.1688469603671429
89,2.300000000000001,0.1688469603671429
90,2.300000000000001,0.1688469603671429
91,2.300000000000001,0.1688469603671429
92,2.300000000000001,0.1688469603671429
93,2.300000000000001,0.07575942341203178
94,2.300000000000001,0.07575942341203178
95,2.300000000000001,0.07575942341203178
96,2.300000000000001,0.07575942341203178
97,2.300000000000001,0.07575942341203178
98,2.300000000000001,0.04878028547786724
99,2.300000000000001,0.04878028547786724
100,2.300000000000001,0.04878028547786724
80,2.4000000000000012,0.1688469603671429
81,2.4000000000000012,0.1688469603671429
82,2.4000000000000012,0.1688469603671429
83,2.4000000000000012,0.1688469603671429
84,2.4000000000000012,0.1688469603671429
85,2.4000000000000012,0.1688469603671429
86,2.4000000000000012,0.1688469603671429
87,2.4000000000000012,0.1688469603671429
88,2.4000000000000012,0.1688469603671429
89,2.4000000000000012,0.1688469603671429
90,2.4000000000000012,0.1688469603671429
91,2.4000000000000012,0.1688469603671429
92,2.4000000000000012,0.1688469603671429
93,2.4000000000000012,0.07575942341203178
94,2.4000000000000012,0.07575942341203178
95,2.4000000000000012,0.07575942341203178
96,2.4000000000000012,0.07575942341203178
97,2.4000000000000012,0.07575942341203178
98,2.4000000000000012,0.04878028547786724
99,2.4000000000000012,0.04878028547786724
100,2.4000000000000012,0.04878028547786724
80,2.5000000000000013,0.1688469603671429
81,2.5000000000000013,0.1688469603671429
82,2.5000000000000013,0.1688469603671429
83,2.5000000000000013,0.1688469603671429
84,2.5000000000000013,0.1688469603671429
85,2.5000000000000013,0.1688469603671429
86,2.5000000000000013,0.1688469603671429
87,2.5000000000000013,0.1688469603671429
88,2.5000000000000013,0.1688469603671429
89,2.5000000000000013,0.1688469603671429
90,2.5000000000000013,0.1688469603671429
91,2.5000000000000013,0.1688469603671429
92,2.5000000000000013,0.1688469603671429
93,2.5000000000000013,0.07575942341203178
94,2.5000000000000013,0.07575942341203178
95,2.5000000000000013,0.07575942341203178
96,2.5000000000000013,0.07575942341203178
97,2.5000000000000013,0.07575942341203178
98,2.5000000000000013,0.04878028547786724
99,2.5000000000000013,0.04878028547786724
100,2.5000000000000013,0.04878028547786724
80,2.6000000000000014,0.1668767544871429
81,2.6000000000000014,0.1668767544871429
82,2.6000000000000014,0.1668767544871429
83,2.6000000000000014,0.1668767544871429
84,2.6000000000000014,0.1668767544871429
85,2.6000000000000014,0.1668767544871429
86,2.6000000000000014,0.1668767544871429
87,2.6000000000000014,0.1668767544871429
88,2.6000000000000014,0.1668767544871429
89,2.6000000000000014,0.1668767544871429
90,2.6000000000000014,0.1668767544871429
91,2.6000000000000014,0.1668767544871429
92,2.6000000000000014,0.1668767544871429
93,2.6000000000000014,0.07575942341203178
94,2.6000000000000014,0.07575942341203178
95,2.6000000000000014,0.07575942341203178
96,2.6000000000000014,0.07575942341203178
97,2.6000000000000014,0.07575942341203178
98,2.6000000000000014,0.04878028547786724
99,2.6000000000000014,0.04878028547786724
100,2.6000000000000014,0.04878028547786724
80,2.7000000000000015,0.1668767544871429
81,2.7000000000000015,0.1668767544871429
82,2.7000000000000015,0.1668767544871429
83,2.7000000000000015,0.1668767544871429
84,2.7000000000000015,0.1668767544871429
85,2.7000000000000015,0.1668767544871429
86,2.7000000000000015,0.1668767544871429
87,2.7000000000000015,0.1668767544871429
88,2.7000000000000015,0.1668767544871429
89,2.7000000000000015,0.1668767544871429
90,2.7000000000000015,0.1668767544871429
91,2.7000000000000015,0.1668767544871429
92,2.7000000000000015,0.1668767544871429
93,2.7000000000000015,0.07575942341203178
94,2.7000000000000015,0.07575942341203178
95,2.7000000000000015,0.07575942341203178
96,2.7000000000000015,0.07575942341203178
97,2.7000000000000015,0.07575942341203178
98,2.7000000000000015,0.04878028547786724
99,2.7000000000000015,0.04878028547786724
100,2.7000000000000015,0.04878028547786724
80,2.8000000000000016,0.1668767544871429
81,2.8000000000000016,0.1668767544871429
82,2.8000000000000016,0.1668767544871429
83,2.8000000000000016,0.1668767544871429
84,2.8000000000000016,0.1668767544871429
85,2.8000000000000016,0.1668767544871429
86,2.8000000000000016,0.1668767544871429
87,2.8000000000000016,0.1668767544871429
88,2.8000000000000016,0.1668767544871429
89,2.8000000000000016,0.1668767544871429
90,2.8000000000000016,0.1668767544871429
91,2.8000000000000016,0.1668767544871429
92,2.8000000000000016,0.1668767544871429
93,2.8000000000000016,0.07575942341203178
94,2.8000000000000016,0.07575942341203178
95,2.8000000000000016,0.07575942341203178
96,2.8000000000000016,0.07575942341203178
97,2.8000000000000016,0.07575942341203178
98,2.8000000000000016,0.04878028547786724
99,2.8000000000000016,0.04878028547786724
100,2.8000000000000016,0.04878028547786724
80,2.9000000000000017,0.1668767544871429
81,2.9000000000000017,0.1668767544871429
82,2.9000000000000017,0.1668767544871429
83,2.9000000000000017,0.1668767544871429
84,2.9000000000000017,0.1668767544871429
85,2.9000000000000017,0.1668767544871429
86,2.9000000000000017,0.1668767544871429
87,2.9000000000000017,0.1668767544871429
88,2.9000000000000017,0.1668767544871429
89,2.9000000000000017,0.1668767544871429
90,2.9000000000000017,0.1668767544871429
91,2.9000000000000017,0.1668767544871429
92,2.9000000000000017,0.1668767544871429
93,2.9000000000000017,0.07575942341203178
94,2.9000000000000017,0.07575942341203178
95,2.9000000000000017,0.07575942341203178
96,2.9000000000000017,0.07575942341203178
97,2.9000000000000017,0.07575942341203178
98,2.9000000000000017,0.04878028547786724
99,2.9000000000000017,0.04878028547786724
100,2.9000000000000017,0.04878028547786724
80,3.0000000000000018,0.1668767544871429
81,3.0000000000000018,0.1668767544871429
82,3.0000000000000018,0.1668767544871429
83,3.0000000000000018,0.1668767544871429
84,3.0000000000000018,0.1668767544871429
85,3.0000000000000018,0.1668767544871429
86,3.0000000000000018,0.1668767544871429
87,3.0000000000000018,0.1668767544871429
88,3.0000000000000018,0.1668767544871429
89,3.0000000000000018,0.1668767544871429
90,3.0000000000000018,0.1668767544871429
91,3.0000000000000018,0.1668767544871429
92,3.0000000000000018,0.1668767544871429
93,3.0000000000000018,0.07575942341203178
94,3.0000000000000018,0.07575942341203178
95,3.0000000000000018,0.07575942341203178
96,3.0000000000000018,0.07575942341203178
97,3.0000000000000018,0.07575942341203178
98,3.0000000000000018,0.04878028547786724
99,3.0000000000000018,0.04878028547786724
100,3.0000000000000018,0.04878028547786724
80,3.100000000000002,0.10834353219500002
81,3.100000000000002,0.10834353219500002
82,3.100000000000002,0.10834353219500002
83,3.100000000000002,0.10834353219500002
84,3.100000000000002,0.10834353219500002
85,3.100000000000002,0.10834353219500002
86,3.100000000000002,0.10834353219500002
87,3.100000000000002,0.10834353219500002
88,3.100000000000002,0.10834353219500002
89,3.100000000000002,0.10834353219500002
90,3.100000000000002,0.10834353219500002
91,3.100000000000002,0.10834353219500002
92,3.100000000000002,0.10834353219500002
93,3.100000000000002,0.0511961772136786
94,3.100000000000002,0.0511961772136786
95,3.100000000000002,0.0511961772136786
96,3.100000000000002,0.0511961772136786
97,3.100000000000002,0.0511961772136786
98,3.100000000000002,0.023273401904676416
99,3.100000000000002,0.023273401904676416
100,3.100000000000002,0.023273401904676416
80,3.200000000000002,0.10834353219500002
81,3.200000000000002,0.10834353219500002
82,3.200000000000002,0.10834353219500002
83,3.200000000000002,0.10834353219500002
84,3.200000000000002,0.10834353219500002
85,3.200000000000002,0.10834353219500002
86,3.200000000000002,0.10834353219500002
87,3.200000000000002,0.10834353219500002
88,3.200000000000002,0.10834353219500002
89,3.200000000000002,0.10834353219500002
90,3.200000000000002,0.10834353219500002
91,3.200000000000002,0.10834353219500002
92,3.200000000000002,0.10834353219500002
93,3.200000000000002,0.0511961772136786
94,3.200000000000002,0.0511961772136786
95,3.200000000000002,0.0511961772136786
96,3.200000000000002,0.0511961772136786
97,3.200000000000002,0.0511961772136786
98,3.200000000000002,0.023273401904676416
99,3.200000000000002,0.023273401904676416
100,3.200000000000002,0.023273401904676416
80,3.300000000000002,0.10834353219500002
81,3.300000000000002,0.10834353219500002
82,3.300000000000002,0.10834353219500002
83,3.300000000000002,0.10834353219500002
84,3.300000000000002,0.10834353219500002
85,3.300000000000002,0.10834353219500002
86,3.300000000000002,0.10834353219500002
87,3.300000000000002,0.10834353219500002
88,3.300000000000002,0.10834353219500002
89,3.300000000000002,0.10834353219500002
90,3.300000000000002,0.10834353219500002
91,3.300000000000002,0.10834353219500002
92,3.300000000000002,0.10834353219500002
93,3.300000000000002,0.0511961772136786
94,3.300000000000002,0.0511961772136786
95,3.300000000000002,0.0511961772136786
96,3.300000000000002,0.0511961772136786
97,3.300000000000002,0.0511961772136786
98,3.300000000000002,0.023273401904676416
99,3.300000000000002,0.023273401904676416
100,3.300000000000002,0.023273401904676416
80,3.400000000000002,0.10834353219500002
81,3.400000000000002,0.10834353219500002
82,3.400000000000002,0.10834353219500002
83,3.400000000000002,0.10834353219500002
84,3.400000000000002,0.10834353219500002
85,3.400000000000002,0.10834353219500002
86,3.400000000000002,0.10834353219500002
87,3.400000000000002,0.10834353219500002
88,3.400000000000002,0.10834353219500002
89,3.400000000000002,0.10834353219500002
90,3.400000000000002,0.10834353219500002
91,3.400000000000002,0.10834353219500002
92,3.400000000000002,0.10834353219500002
93,3.400000000000002,0.0511961772136786
94,3.400000000000002,0.0511961772136786
95,3.400000000000002,0.0511961772136786
96,3.400000000000002,0.0511961772136786
97,3.400000000000002,0.0511961772136786
98,3.400000000000002,0.023273401904676416
99,3.400000000000002,0.023273401904676416
100,3.400000000000002,0.023273401904676416
80,3.500000000000002,0.10834353219500002
81,3.500000000000002,0.10834353219500002
82,3.500000000000002,0.10834353219500002
83,3.500000000000002,0.10834353219500002
84,3.500000000000002,0.10834353219500002
85,3.500000000000002,0.10834353219500002
86,3.500000000000002,0.10834353219500002
87,3.500000000000002,0.10834353219500002
88,3.500000000000002,0.10834353219500002
89,3.500000000000002,0.10834353219500002
90,3.500000000000002,0.10834353219500002
91,3.500000000000002,0.10834353219500002
92,3.500000000000002,0.10834353219500002
93,3.500000000000002,0.0511961772136786
94,3.500000000000002,0.0511961772136786
95,3.500000000000002,0.0511961772136786
96,3.500000000000002,0.0511961772136786
97,3.500000000000002,0.0511961772136786
98,3.500000000000002,0.023273401904676416
99,3.500000000000002,0.023273401904676416
100,3.500000000000002,0.023273401904676416
80,3.6000000000000023,0.10834353219500002
81,3.6000000000000023,0.10834353219500002
82,3.6000000000000023,0.10834353219500002
83,3.6000000000000023,0.10834353219500002
84,3.6000000000000023,0.10834353219500002
85,3.6000000000000023,0.10834353219500002
86,3.6000000000000023,0.10834353219500002
87,3.6000000000000023,0.10834353219500002
88,3.6000000000000023,0.10834353219500002
89,3.6000000000000023,0.10834353219500002
90,3.6000000000000023,0.10834353219500002
91,3.6000000000000023,0.10834353219500002
92,3.6000000000000023,0.10834353219500002
93,3.6000000000000023,0.0511961772136786
94,3.6000000000000023,0.0511961772136786
95,3.6000000000000023,0.0511961772136786
96,3.6000000000000023,0.0511961772136786
97,3.6000000000000023,0.0511961772136786
98,3.6000000000000023,0.023273401904676416
99,3.6000000000000023,0.023273401904676416
100,3.6000000000000023,0.023273401904676416
80,3.7000000000000024,0.10834353219500002
81,3.7000000000000024,0.10834353219500002
82,3.7000000000000024,0.10834353219500002
83,3.7000000000000024,0.10834353219500002
84,3.7000000000000024,0.10834353219500002
85,3.7000000000000024,0.10834353219500002
86,3.7000000000000024,0.10834353219500002
87,3.7000000000000024,0.10834353219500002
88,3.7000000000000024,0.10834353219500002
89,3.7000000000000024,0.10834353219500002
90,3.7000000000000024,0.10834353219500002
91,3.7000000000000024,0.10834353219500002
92,3.7000000000000024,0.10834353219500002
93,3.7000000000000024,0.0511961772136786
94,3.7000000000000024,0.0511961772136786
95,3.7000000000000024,0.0511961772136786
96,3.7000000000000024,0.0511961772136786
97,3.7000000000000024,0.0511961772136786
98,3.7000000000000024,0.023273401904676416
99,3.7000000000000024,0.023273401904676416
100,3.7000000000000024,0.023273401904676416
80,3.8000000000000025,0.10834353219500002
81,3.8000000000000025,0.10834353219500002
82,3.8000000000000025,0.10834353219500002
83,3.8000000000000025,0.10834353219500002
84,3.8000000000000025,0.10834353219500002
85,3.8000000000000025,0.10834353219500002
86,3.8000000000000025,0.10834353219500002
87,3.8000000000000025,0.10834353219500002
88,3.8000000000000025,0.10834353219500002
89,3.8000000000000025,0.10834353219500002
90,3.8000000000000025,0.10834353219500002
91,3.8000000000000025,0.10834353219500002
92,3.8000000000000025,0.10834353219500002
93,3.8000000000000025,0.0511961772136786
94,3.8000000000000025,0.0511961772136786
95,3.8000000000000025,0.0511961772136786
96,3.8000000000000025,0.0511961772136786
97,3.8000000000000025,0.0511961772136786
98,3.8000000000000025,0.023273401904676416
99,3.8000000000000025,0.023273401904676416
100,3.8000000000000025,0.023273401904676416
80,3.9000000000000026,0.10834353219500002
81,3.9000000000000026,0.10834353219500002
82,3.9000000000000026,0.10834353219500002
83,3.9000000000000026,0.10834353219500002
84,3.9000000000000026,0.10834353219500002
85,3.9000000000000026,0.10834353219500002
86,3.9000000000000026,0.10834353219500002
87,3.9000000000000026,0.10834353219500002
88,3.9000000000000026,0.10834353219500002
89,3.9000000000000026,0.10834353219500002
90,3.9000000000000026,0.10834353219500002
91,3.9000000000000026,0.10834353219500002
92,3.9000000000000026,0.10834353219500002
93,3.9000000000000026,0.0511961772136786
94,3.9000000000000026,0.0511961772136786
95,3.9000000000000026,0.0511961772136786
96,3.9000000000000026,0.0511961772136786
97,3.9000000000000026,0.0511961772136786
98,3.9000000000000026,0.023273401904676416
99,3.9000000000000026,0.023273401904676416
100,3.9000000000000026,0.023273401904676416
80,4.000000000000003,0.10834353219500002
81,4.000000000000003,0.10834353219500002
82,4.000000000000003,0.10834353219500002
83,4.000000000000003,0.10834353219500002
84,4.000000000000003,0.10834353219500002
85,4.000000000000003,0.10834353219500002
86,4.000000000000003,0.10834353219500002
87,4.000000000000003,0.10834353219500002
88,4.000000000000003,0.10834353219500002
89,4.000000000000003,0.10834353219500002
90,4.000000000000003,0.10834353219500002
91,4.000000000000003,0.10834353219500002
92,4.000000000000003,0.10834353219500002
93,4.000000000000003,0.0511961772136786
94,4.000000000000003,0.0511961772136786
95,4.000000000000003,0.0511961772136786
96,4.000000000000003,0.0511961772136786
97,4.000000000000003,0.0511961772136786
98,4.000000000000003,0.023273401904676416
99,4.000000000000003,0.023273401904676416
100,4.000000000000003,0.023273401904676416
80,4.100000000000003,0.10834353219500002
81,4.100000000000003,0.10834353219500002
82,4.100000000000003,0.10834353219500002
83,4.100000000000003,0.10834353219500002
84,4.100000000000003,0.10834353219500002
85,4.100000000000003,0.10834353219500002
86,4.100000000000003,0.10834353219500002
87,4.100000000000003,0.10834353219500002
88,4.100000000000003,0.10834353219500002
89,4.100000000000003,0.10834353219500002
90,4.100000000000003,0.10834353219500002
91,4.100000000000003,0.10834353219500002
92,4.100000000000003,0.10834353219500002
93,4.100000000000003,0.0511961772136786
94,4.100000000000003,0.0511961772136786
95,4.100000000000003,0.0511961772136786
96,4.100000000000003,0.0511961772136786
97,4.100000000000003,0.0511961772136786
98,4.100000000000003,0.023273401904676416
99,4.100000000000003,0.023273401904676416
100,4.100000000000003,0.023273401904676416
80,4.200000000000003,0.10834353219500002
81,4.200000000000003,0.10834353219500002
82,4.200000000000003,0.10834353219500002
83,4.200000000000003,0.10834353219500002
84,4.200000000000003,0.10834353219500002
85,4.200000000000003,0.10834353219500002
86,4.200000000000003,0.10834353219500002
87,4.200000000000003,0.10834353219500002
88,4.200000000000003,0.10834353219500002
89,4.200000000000003,0.10834353219500002
90,4.200000000000003,0.10834353219500002
91,4.200000000000003,0.10834353219500002
92,4.200000000000003,0.10834353219500002
93,4.200000000000003,0.0511961772136786
94,4.200000000000003,0.0511961772136786
95,4.200000000000003,0.0511961772136786
96,4.200000000000003,0.0511961772136786
97,4.200000000000003,0.0511961772136786
98,4.200000000000003,0.023273401904676416
99,4.200000000000003,0.023273401904676416
100,4.200000000000003,0.023273401904676416
80,4.3000000000000025,0.10834353219500002
81,4.3000000000000025,0.10834353219500002
82,4.3000000000000025,0.10834353219500002
83,4.3000000000000025,0.10834353219500002
84,4.3000000000000025,0.10834353219500002
85,4.3000000000000025,0.10834353219500002
86,4.3000000000000025,0.10834353219500002
87,4.3000000000000025,0.10834353219500002
88,4.3000000000000025,0.10834353219500002
89,4.3000000000000025,0.10834353219500002
90,4.3000000000000025,0.10834353219500002
91,4.3000000000000025,0.10834353219500002
92,4.3000000000000025,0.10834353219500002
93,4.3000000000000025,0.0511961772136786
94,4.3000000000000025,0.0511961772136786
95,4.3000000000000025,0.0511961772136786
96,4.3000000000000025,0.0511961772136786
97,4.3000000000000025,0.0511961772136786
98,4.3000000000000025,0.023273401904676416
99,4.3000000000000025,0.023273401904676416
100,4.3000000000000025,0.023273401904676416
80,4.400000000000003,0.10834353219500002
81,4.400000000000003,0.10834353219500002
82,4.400000000000003,0.10834353219500002
83,4.400000000000003,0.10834353219500002
84,4.400000000000003,0.10834353219500002
