0,3644230.4,176651.62,70724.991,,0.796758835,0.87556341,0.891313308,,,1,1,1,,100,1,0.098476356,0.029745927,0.010074566
1,3630907.1,176645.06,70684.611,,0.078461907,0.112602745,0.23683266,,,0.996344002,0.999962865,0.999429056,,95,1,0.128606042,0.041748848,0.020555826
2,3622631.2,176584.36,70602.218,,0.02370033,0.036553763,0.091978761,,,0.994073042,0.999619251,0.998264079,,90,1,0.26571202,0.103194645,0.06221045
3,3612782.1,176572.87,70638.193,,0.008027,0.017997929,0.055449002,,,0.991370386,0.999554207,0.998772739,,,,,,
4,3604768.5,176526.94,70498.371,,0.87556341,,,,,0.989171404,0.999294204,0.996795758,,100,1,0.098476356,,
5,3603768.8,176495.76,70465.332,,1,1,1,,,0.98889708,0.999117698,0.99632861,,100,2,0.029745927,,
6,3592903.7,176398.97,70462.395,,0.098476356,0.128606042,0.26571202,,,0.985915627,0.998569784,0.996287083,,100,4,0.010074566,,
7,3595345.5,176400.61,70427.481,,0.029745927,0.041748848,0.103194645,,,0.986585673,0.998579068,0.995793425,,95,1,0.128606042,,
8,3589150.9,176356.31,70252.332,,0.010074566,0.020555826,0.06221045,,,0.984885835,0.998328292,0.993316945,,95,2,0.041748848,,
9,3587561.3,176300.54,70431.723,,,,,,,0.984449639,0.998012585,0.995853404,,95,4,0.020555826,,
10,3584693.4,176274.29,70173.855,,1,0.098476356,0.029745927,0.010074566,,0.983662669,0.997863988,0.992207337,,90,1,0.26571202,,
11,3591854.9,176236.55,70229.409,,1,0.128606042,0.041748848,0.020555826,,0.98562783,0.997650347,0.99299283,,90,2,0.103194645,,
12,3579859,176102.02,70113.896,,1,0.26571202,0.103194645,0.06221045,,0.982336078,0.996888792,0.991359561,,90,4,0.06221045,,
13,3577105.9,176121.71,70168.553,,,,,,,0.98158061,0.997000254,0.992132371,,,,,,
14,3577548.3,176083.98,70075.637,,,,,,,0.981702008,0.99678667,0.990818606,,,,,,
15,3578974.1,176049.53,70077.513,,,,,,,0.982093256,0.996591653,0.990845131,,,,,,
16,3580481.8,176000.31,70027.18,,,,,,,0.982506979,0.996313026,0.990133459,,,,,,
17,3568387.5,175970.78,70055.487,,,,,,,0.979188226,0.99614586,0.9905337,,,,,,
18,3569370.8,175867.42,70042.517,,,,,,,0.97945805,0.995560754,0.990350313,,,,,,
19,3560783.3,175878.91,70002.055,,,,,,,0.977101585,0.995625797,0.98977821,,,,,,
20,3568469.5,175780.47,70015.188,,,,,,,0.979210727,0.995068542,0.989963901,,,,,,
21,3567502.6,175785.39,69997.731,,,,,,,0.978945404,0.995096394,0.989717072,,,,,,
22,3565044.1,175696.8,69893.965,,,,,,,0.978270776,0.994594898,0.988249896,,,,,,
23,3559931.1,175683.68,69829.601,,,,,,,0.976867736,0.994520628,0.987339836,,,,,,
24,3557440.2,175626.26,69904.897,,,,,,,0.976184217,0.994195581,0.988404467,,,,,,
25,3559488.7,175608.21,69870.798,,,,,,,0.976746339,0.994093403,0.987922331,,,,,,
26,3562159.9,175618.05,69802.191,,,,,,,0.977479333,0.994149105,0.986952278,,,,,,
27,3555260.6,175570.48,69823.238,,,,,,,0.975586121,0.993879818,0.987249868,,,,,,
28,3551606.1,175526.18,69857.419,,,,,,,0.974583303,0.993629042,0.987733162,,,,,,
29,3553015.5,175481.88,69852.687,,,,,,,0.974970051,0.993378266,0.987666255,,,,,,
30,3547705.8,175417.9,69677.461,,,,,,,0.973513036,0.993016084,0.985188687,,,,,,
31,3544067.7,175358.84,69616.36,,,,,,,0.972514718,0.992681754,0.984324763,,,,,,
32,3508653.6,175319.47,69592.131,,,,,,,0.962796864,0.992458886,0.983982182,,,,,,
33,3546378.4,175303.06,69783.592,,,,,,,0.973148789,0.992365991,0.986689302,,,,,,
34,3535546.1,175244,69620.357,,,,,,,0.970176337,0.992031661,0.984381278,,,,,,
35,3541789.8,175260.41,69591.642,,,,,,,0.971889648,0.992124556,0.983975268,,,,,,
36,3547247,175230.88,69691.9,,,,,,,0.973387138,0.99195739,0.985392844,,,,,,
37,3545149.3,175193.14,69707.562,,,,,,,0.972811516,0.99174375,0.985614293,,,,,,
38,3535234.7,175145.56,69736.196,,,,,,,0.970090887,0.991474406,0.986019157,,,,,,
39,3544149.7,175139,69668.895,,,,,,,0.972537219,0.991437271,0.98506757,,,,,,
40,3529498.9,175079.94,69683.497,,,,,,,0.968516947,0.99110294,0.985274031,,,,,,
41,3531432.7,175053.69,69704.789,,,,,,,0.969047594,0.990954343,0.985575085,,,,,,
42,3516175.7,175020.88,69630.962,,,,,,,0.964860976,0.99076861,0.984531225,,,,,,
43,3515962.6,174970.02,69656.74,,,,,,,0.9648025,0.990480699,0.984895707,,,,,,
44,3508981.4,174909.32,69625.986,,,,,,,0.962886814,0.990137085,0.984460868,,,,,,
45,3504048.7,174869.95,69586.339,,,,,,,0.96153325,0.989914216,0.983900288,,,,,,
46,3512242.6,174824.01,69492.118,,,,,,,0.963781708,0.989654157,0.982568071,,,,,,
47,3516011.8,174783,69605.347,,,,,,,0.964816001,0.989422005,0.984169047,,,,,,
48,3517880,174769.87,69417.557,,,,,,,0.965328647,0.989347678,0.981513833,,,,,,
49,3515880.7,174743.62,69372.282,,,,,,,0.964780026,0.98919908,0.980873677,,,,,,
50,3516863.9,174707.53,69418.046,,,,,,,0.965049822,0.98899478,0.981520747,,,,,,
51,3495330.3,174666.51,69381.908,,,,,,,0.959140866,0.988762571,0.981009782,,,,,,
52,3485251.8,174633.7,69393.573,,,,,,,0.956375261,0.988576838,0.981174717,,,,,,
53,3488037.8,174633.7,69522.546,,,,,,,0.957139757,0.988576838,0.982998301,,,,,,
54,3486710.4,174591.05,69429.793,,,,,,,0.95677551,0.988335403,0.981686841,,,,,,
55,3485645.1,174574.64,69507.373,,,,,,,0.956483185,0.988242508,0.982783766,,,,,,
56,3486104,174522.14,69423.92,,,,,,,0.95660911,0.987945313,0.981603801,,,,,,
57,3495756.4,174476.21,69422.533,,,,,,,0.95925779,0.98768531,0.98158419,,,,,,
58,3489283.2,174463.08,69369.1,,,,,,,0.957481503,0.987610983,0.980828686,,,,,,
59,3509456.6,174369.57,69291.847,,,,,,,0.963017212,0.987081636,0.979736385,,,,,,
60,3492888.6,174395.82,69382.56,,,,,,,0.958470848,0.987230233,0.981019001,,,,,,
61,3484563.5,174326.91,69365.266,,,,,,,0.956186387,0.986840143,0.980774476,,,,,,
62,3493314.6,174299.02,69280.59,,,,,,,0.958587745,0.986682262,0.979577219,,,,,,
63,3503852,174277.7,69230.012,,,,,,,0.961479274,0.986561572,0.978862083,,,,,,
64,3479991.3,174184.18,69221.773,,,,,,,0.954931746,0.986032169,0.978745589,,,,,,
65,3465127.6,174128.4,69290.95,,,,,,,0.950853053,0.985716406,0.979723702,,,,,,
66,3465488.1,174098.87,69225.199,,,,,,,0.950951976,0.985549241,0.978794031,,,,,,
67,3465930.6,174064.42,69211.82,,,,,,,0.951073401,0.985354224,0.978604861,,,,,,
68,3466684.4,174007,69253.343,,,,,,,0.951280248,0.985029178,0.979191966,,,,,,
69,3463800.2,173962.7,69173.071,,,,,,,0.950488806,0.984778402,0.978056978,,,,,,
70,3462046.7,173918.41,69172.663,,,,,,,0.950007634,0.984527682,0.97805121,,,,,,
71,3460129.1,173924.97,69105.526,,,,,,,0.949481432,0.984564817,0.977101941,,,,,,
72,3459211.4,173831.46,69105.934,,,,,,,0.94922961,0.98403547,0.97710771,,,,,,
73,3458785.3,173759.27,69137.096,,,,,,,0.949112685,0.983626813,0.977548318,,,,,,
74,3457572.6,173721.54,69082.358,,,,,,,0.948779912,0.983413229,0.976774363,,,,,,
75,3457818.4,173701.85,69089.047,,,,,,,0.948847362,0.983301766,0.97686894,,,,,,
76,3459096.7,173665.76,69000.781,,,,,,,0.949198135,0.983097466,0.975620923,,,,,,
77,3458179,173652.63,69124.859,,,,,,,0.948946313,0.983023139,0.977375296,,,,,,
78,3455573.3,173601.78,69149.496,,,,,,,0.948231292,0.982735284,0.977723645,,,,,,
79,3455311.1,173578.81,68965.214,,,,,,,0.948159343,0.982605254,0.975118031,,,,,,
80,3452557.9,173568.96,69051.93,,,,,,,0.947403847,0.982549495,0.976344133,,,,,,
81,3454278.7,173477.09,69154.88,,,,,,,0.947876045,0.982029432,0.977799771,,,,,,
82,3449018.2,173472.17,69049.238,,,,,,,0.946432531,0.98200158,0.97630607,,,,,,
83,3451525.5,173460.69,69090.76,,,,,,,0.94712055,0.981936594,0.976893161,,,,,,
84,3447871,173396.7,68967.498,,,,,,,0.946117732,0.981574355,0.975150326,,,,,,
85,3447690.8,173344.2,68937.722,,,,,,,0.946068284,0.98127716,0.974729315,,,,,,
86,3448395.4,173317.96,68905.418,,,,,,,0.94626163,0.981128619,0.974272559,,,,,,
87,3444478.7,173234.29,68934.541,,,,,,,0.945186863,0.980654975,0.974684338,,,,,,
88,3444904.8,173217.88,68952.406,,,,,,,0.945303788,0.98056208,0.974936936,,,,,,
89,3438464.4,173204.76,68921.896,,,,,,,0.943536501,0.98048781,0.974505546,,,,,,
90,3441381.4,173204.76,68838.851,,,,,,,0.944336944,0.98048781,0.97333135,,,,,,
91,3442020.6,173126.01,68853.29,,,,,,,0.944512345,0.980042017,0.973535507,,,,,,
92,3437776.1,173117.8,68898.158,,,,,,,0.943347627,0.979995542,0.974169908,,,,,,
93,3437432,173055.46,68903.868,,,,,,,0.943253204,0.979642644,0.974250644,,,,,,
94,3439513.2,173032.49,68839.749,,,,,,,0.943824298,0.979512614,0.973344048,,,,,,
95,3432548.4,173001.32,68829.959,,,,,,,0.941913113,0.979336165,0.973205624,,,,,,
96,3433236.7,172973.43,68796.921,,,,,,,0.942101987,0.979178283,0.972738491,,,,,,
97,3432532,172909.45,68797.9,,,,,,,0.941908613,0.978816101,0.972752333,,,,,,
98,3433138.4,172820.86,68783.787,,,,,,,0.942075013,0.978314606,0.972552785,,,,,,
99,3431597.9,172804.45,68836.322,,,,,,,0.94165229,0.978221711,0.973295592,,,,,,
100,3429795.3,172824.14,68753.767,,,,,,,0.941157645,0.978333174,0.972128324,,,,,,
101,3431122.7,172797.89,68742.591,,,,,,,0.941521892,0.978184576,0.971970304,,,,,,
102,3430090.2,172728.99,68711.51,,,,,,,0.941238567,0.977794543,0.971530841,,,,,,
103,3428975.9,172707.66,68690.953,,,,,,,0.940932796,0.977673797,0.97124018,,,,,,
104,3429696.9,172656.8,68672.842,,,,,,,0.941130643,0.977385885,0.970984104,,,,,,
105,3419094,172658.44,68690.3,,,,,,,0.93822114,0.977395169,0.971230947,,,,,,
106,3418881,172573.13,68721.299,,,,,,,0.938162691,0.976912241,0.971669251,,,,,,
107,3420060.9,172561.65,68653.264,,,,,,,0.938486463,0.976847255,0.970707285,,,,,,
108,3420241.2,172517.35,68645.841,,,,,,,0.938535939,0.976596478,0.970602329,,,,,,
109,3417275,172459.93,68558.472,,,,,,,0.937721995,0.976271432,0.969366995,,,,,,
110,3417389.7,172433.68,68657.832,,,,,,,0.937753469,0.976122834,0.970771873,,,,,,
111,3414767.6,172386.1,68522.089,,,,,,,0.937033948,0.975853491,0.968852566,,,,,,
112,3416832.5,172281.11,68580.008,,,,,,,0.93760057,0.975259157,0.969671498,,,,,,
113,3411752.3,172276.19,68563.937,,,,,,,0.936206531,0.975231306,0.969444266,,,,,,
114,3411965.3,172213.84,68611.66,,,,,,,0.936264979,0.974878351,0.970119035,,,,,,
115,3415619.8,172205.64,68576.419,,,,,,,0.937267797,0.974831932,0.969620753,,,,,,
116,3389268.2,172158.06,68460.661,,,,,,,0.930036751,0.974562588,0.967984019,,,,,,
117,3379042.2,172115.41,68576.99,,,,,,,0.927230671,0.974321153,0.969628826,,,,,,
118,3386138.1,172074.39,68460.824,,,,,,,0.929177831,0.974088944,0.967986323,,,,,,
119,3375125.5,172005.49,68466.535,,,,,,,0.926155904,0.973698911,0.968067073,,,,,,
120,3379124.1,171972.68,68435.536,,,,,,,0.927253145,0.973513178,0.967628769,,,,,,
121,3380353.2,171907.05,68367.501,,,,,,,0.927590418,0.973141656,0.966666804,,,,,,
